2018-06-26 13:12:20.6737||DEBUG|BookingApp3.Program|init main |url: |action: 
2018-06-26 13:12:26.7808||INFO|BookingApp3.Controllers.ValuesController|Public Method : ViewComponent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.7808||INFO|BookingApp3.Controllers.ValuesController|Public Method : Json |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.7976||INFO|BookingApp3.Controllers.ValuesController|Public Method : Json |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.7976||INFO|BookingApp3.Controllers.ValuesController|Public Method : OnActionExecuting |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8107||INFO|BookingApp3.Controllers.ValuesController|Public Method : OnActionExecuted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8107||INFO|BookingApp3.Controllers.ValuesController|Public Method : OnActionExecutionAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8107||INFO|BookingApp3.Controllers.ValuesController|Public Method : Dispose |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8284||INFO|BookingApp3.Controllers.ValuesController|Public Method : StatusCode |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8284||INFO|BookingApp3.Controllers.ValuesController|Public Method : StatusCode |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8419||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8419||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8419||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8608||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8608||INFO|BookingApp3.Controllers.ValuesController|Public Method : NoContent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8723||INFO|BookingApp3.Controllers.ValuesController|Public Method : Ok |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8723||INFO|BookingApp3.Controllers.ValuesController|Public Method : Ok |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8723||INFO|BookingApp3.Controllers.ValuesController|Public Method : Redirect |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8909||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.8909||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9030||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectPermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9030||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirect |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9030||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirectPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9278||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirectPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9349||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirectPermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9349||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9584||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9657||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9657||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9835||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:26.9835||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0043||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0163||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0163||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0344||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0436||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0436||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0436||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0650||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToActionPermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0650||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.0832||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.1028||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.1213||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.1455||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.1706||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.1859||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.2028||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.2287||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.2411||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.2808||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.2808||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToRoutePermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3054||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPage |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3135||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPage |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3135||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPage |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3391||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPage |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3530||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPage |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3688||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPage |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3816||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3889||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.3889||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4045||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4045||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4207||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4207||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToPagePermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4360||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4360||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4360||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4527||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4527||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4659||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4659||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4659||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4891||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4978||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4978||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.4978||INFO|BookingApp3.Controllers.ValuesController|Public Method : File |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5167||INFO|BookingApp3.Controllers.ValuesController|Public Method : PhysicalFile |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5167||INFO|BookingApp3.Controllers.ValuesController|Public Method : PhysicalFile |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5293||INFO|BookingApp3.Controllers.ValuesController|Public Method : PhysicalFile |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5293||INFO|BookingApp3.Controllers.ValuesController|Public Method : PhysicalFile |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5293||INFO|BookingApp3.Controllers.ValuesController|Public Method : Unauthorized |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5471||INFO|BookingApp3.Controllers.ValuesController|Public Method : NotFound |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5471||INFO|BookingApp3.Controllers.ValuesController|Public Method : NotFound |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5614||INFO|BookingApp3.Controllers.ValuesController|Public Method : BadRequest |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5614||INFO|BookingApp3.Controllers.ValuesController|Public Method : BadRequest |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5614||INFO|BookingApp3.Controllers.ValuesController|Public Method : BadRequest |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5869||INFO|BookingApp3.Controllers.ValuesController|Public Method : Created |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5961||INFO|BookingApp3.Controllers.ValuesController|Public Method : Created |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.5961||INFO|BookingApp3.Controllers.ValuesController|Public Method : CreatedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6137||INFO|BookingApp3.Controllers.ValuesController|Public Method : CreatedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6137||INFO|BookingApp3.Controllers.ValuesController|Public Method : CreatedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6267||INFO|BookingApp3.Controllers.ValuesController|Public Method : CreatedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6267||INFO|BookingApp3.Controllers.ValuesController|Public Method : CreatedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6392||INFO|BookingApp3.Controllers.ValuesController|Public Method : CreatedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6392||INFO|BookingApp3.Controllers.ValuesController|Public Method : Accepted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6392||INFO|BookingApp3.Controllers.ValuesController|Public Method : Accepted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6554||INFO|BookingApp3.Controllers.ValuesController|Public Method : Accepted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6554||INFO|BookingApp3.Controllers.ValuesController|Public Method : Accepted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6554||INFO|BookingApp3.Controllers.ValuesController|Public Method : Accepted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6719||INFO|BookingApp3.Controllers.ValuesController|Public Method : Accepted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6719||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6861||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6861||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.6861||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7032||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7032||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7157||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7157||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7157||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7374||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7474||INFO|BookingApp3.Controllers.ValuesController|Public Method : AcceptedAtRoute |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7474||INFO|BookingApp3.Controllers.ValuesController|Public Method : Challenge |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7678||INFO|BookingApp3.Controllers.ValuesController|Public Method : Challenge |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7678||INFO|BookingApp3.Controllers.ValuesController|Public Method : Challenge |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7848||INFO|BookingApp3.Controllers.ValuesController|Public Method : Challenge |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.7848||INFO|BookingApp3.Controllers.ValuesController|Public Method : Forbid |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8071||INFO|BookingApp3.Controllers.ValuesController|Public Method : Forbid |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8228||INFO|BookingApp3.Controllers.ValuesController|Public Method : Forbid |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8386||INFO|BookingApp3.Controllers.ValuesController|Public Method : Forbid |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8489||INFO|BookingApp3.Controllers.ValuesController|Public Method : SignIn |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8489||INFO|BookingApp3.Controllers.ValuesController|Public Method : SignIn |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8661||INFO|BookingApp3.Controllers.ValuesController|Public Method : SignOut |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8710||INFO|BookingApp3.Controllers.ValuesController|Public Method : SignOut |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8710||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8710||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8929||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.8929||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9052||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9302||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9382||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9382||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9504||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryUpdateModelAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9504||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryValidateModel |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9504||INFO|BookingApp3.Controllers.ValuesController|Public Method : TryValidateModel |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9727||INFO|BookingApp3.Controllers.ValuesController|Public Method : ToString |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9727||INFO|BookingApp3.Controllers.ValuesController|Public Method : Equals |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9879||INFO|BookingApp3.Controllers.ValuesController|Public Method : GetHashCode |url: http://localhost/api/values|action: Get
2018-06-26 13:12:27.9879||INFO|BookingApp3.Controllers.ValuesController|Public Method : GetType |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0190||INFO|BookingApp3.Controllers.ValuesController|Public Class : OwnerController |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0338||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_ViewData |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0338||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_ViewData |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0513||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_TempData |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0513||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_TempData |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0657||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_ViewBag |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0657||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_HttpContext |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0834||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_Request |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0834||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_Response |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.0992||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_RouteData |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1053||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_ModelState |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1053||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_ControllerContext |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1249||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_ControllerContext |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1249||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_MetadataProvider |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1544||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_MetadataProvider |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1544||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_ModelBinderFactory |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1718||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_ModelBinderFactory |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1718||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_Url |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1851||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_Url |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.1851||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_ObjectValidator |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2029||INFO|BookingApp3.Controllers.ValuesController|Public Method : set_ObjectValidator |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2029||INFO|BookingApp3.Controllers.ValuesController|Public Method : get_User |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2029||INFO|BookingApp3.Controllers.ValuesController|Public Method : Get |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2194||INFO|BookingApp3.Controllers.ValuesController|Public Method : Get |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2194||INFO|BookingApp3.Controllers.ValuesController|Public Method : Post |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2362||INFO|BookingApp3.Controllers.ValuesController|Public Method : Put |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2508||INFO|BookingApp3.Controllers.ValuesController|Public Method : Delete |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2508||INFO|BookingApp3.Controllers.ValuesController|Public Method : View |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2625||INFO|BookingApp3.Controllers.ValuesController|Public Method : View |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2625||INFO|BookingApp3.Controllers.ValuesController|Public Method : View |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2625||INFO|BookingApp3.Controllers.ValuesController|Public Method : View |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2789||INFO|BookingApp3.Controllers.ValuesController|Public Method : PartialView |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2789||INFO|BookingApp3.Controllers.ValuesController|Public Method : PartialView |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2789||INFO|BookingApp3.Controllers.ValuesController|Public Method : PartialView |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2940||INFO|BookingApp3.Controllers.ValuesController|Public Method : PartialView |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2940||INFO|BookingApp3.Controllers.ValuesController|Public Method : ViewComponent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.2940||INFO|BookingApp3.Controllers.ValuesController|Public Method : ViewComponent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3147||INFO|BookingApp3.Controllers.ValuesController|Public Method : ViewComponent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3147||INFO|BookingApp3.Controllers.ValuesController|Public Method : ViewComponent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3249||INFO|BookingApp3.Controllers.ValuesController|Public Method : Json |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3249||INFO|BookingApp3.Controllers.ValuesController|Public Method : Json |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3396||INFO|BookingApp3.Controllers.ValuesController|Public Method : OnActionExecuting |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3396||INFO|BookingApp3.Controllers.ValuesController|Public Method : OnActionExecuted |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3396||INFO|BookingApp3.Controllers.ValuesController|Public Method : OnActionExecutionAsync |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3612||INFO|BookingApp3.Controllers.ValuesController|Public Method : Dispose |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3612||INFO|BookingApp3.Controllers.ValuesController|Public Method : StatusCode |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3719||INFO|BookingApp3.Controllers.ValuesController|Public Method : StatusCode |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3719||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3719||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3901||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.3901||INFO|BookingApp3.Controllers.ValuesController|Public Method : Content |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4060||INFO|BookingApp3.Controllers.ValuesController|Public Method : NoContent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4060||INFO|BookingApp3.Controllers.ValuesController|Public Method : Ok |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4198||INFO|BookingApp3.Controllers.ValuesController|Public Method : Ok |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4198||INFO|BookingApp3.Controllers.ValuesController|Public Method : Redirect |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4198||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4419||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4552||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectPermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4884||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirect |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4968||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirectPermanent |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.4968||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirectPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5178||INFO|BookingApp3.Controllers.ValuesController|Public Method : LocalRedirectPermanentPreserveMethod |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5178||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5304||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5304||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5304||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5632||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
2018-06-26 13:12:28.5632||INFO|BookingApp3.Controllers.ValuesController|Public Method : RedirectToAction |url: http://localhost/api/values|action: Get
